Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
291 /api/theme/question,20,1117,1112,1140,1186,1186,1083,1186,0.000%,6.29327,103.44,2.18
296 /api/theme/getSummary,20,3442,393,6609,6612,6667,307,6667,0.000%,2.31723,52.21,3.02
293 /api/dashboard/userData,10,797,769,885,885,885,744,885,0.000%,3.35570,11.61,1.31
295 /api/dashboard/userData,10,1336,1350,1365,1365,1414,1237,1414,0.000%,3.00120,10.39,1.18
292 /api/getAssessmentList,10,910,874,975,975,997,838,997,0.000%,3.44590,11.68,1.35
294 /api/goal/userGoals,10,2395,2376,2452,2452,2456,2353,2456,0.000%,2.31803,75.60,0.90
297 /api/theme/getSummary,10,775,765,792,792,848,752,848,0.000%,3.58680,2.55,1.25
298 /api/answer,20,891,878,920,950,950,846,950,0.000%,6.96136,1.88,30.14
299 /api/getAssessmentList,20,1941,986,3061,3083,3119,791,3119,0.000%,3.96118,30.24,3.11
301 /api/dashboard/userData,10,1280,1251,1402,1402,1415,1217,1415,0.000%,2.92826,10.13,1.15
302 /api/getReport,10,898,858,992,992,1026,797,1026,0.000%,3.32889,16.74,1.32
303 /api/theme/question,20,1116,1095,1194,1254,1254,1063,1254,0.000%,6.27156,122.40,2.17
304 /api/theme/getSummary,20,3284,482,6818,6873,7075,307,7075,0.000%,2.23464,46.47,2.48
307 /api/dashboard/userData,10,866,857,969,969,1008,750,1008,0.000%,3.30360,11.43,1.29
308 /api/getAssessmentList,10,1624,1528,2063,2063,2069,1258,2069,0.000%,2.30150,7.79,0.90
305 /api/goal/userGoals,10,2341,2114,2706,2706,2749,2072,2749,0.000%,1.71674,55.99,0.67
309 /api/theme/getSummary,10,1019,1031,1096,1096,1414,779,1414,0.000%,2.20994,1.57,0.77
310 /api/answer,20,1216,1157,1416,1474,1474,967,1474,0.000%,4.00080,1.08,21.32
311 /api/dashboard/userData,20,3743,2377,6127,6494,6684,1184,6684,0.000%,1.86619,18.33,1.83
314 /api/getReport,10,1143,820,1549,1549,1753,811,1753,0.000%,1.49477,9.01,0.59
313 /api/getAssessmentList,10,1928,1719,2471,2471,2935,1300,2935,0.000%,1.44865,4.88,0.57
312 /api/getAssessmentList,10,1440,1340,1789,1789,1875,1008,1875,0.000%,1.44550,4.90,0.56
315 /api/goal/userGoals,20,2772,2714,3155,3534,3534,2351,3534,0.000%,2.66525,86.93,1.03
316 /api/dashboard/userData,20,1587,1451,1934,2230,2230,1241,2230,0.000%,3.22581,11.12,1.26
317 /api/user/updateAcceptance,20,607,441,1047,1096,1096,307,1096,0.000%,3.40716,2.75,1.34
318 /api/goal/getFilteredRangeUserActivity,20,7746,1245,15682,15718,15836,534,15836,0.000%,1.07591,81.07,3.87
319 /api/goal/updateUserActivity,10,1026,1021,1138,1138,1402,568,1402,0.000%,1.48038,33.51,0.80
320 /api/goal/updateUserActivity,10,943,737,1341,1341,2208,406,2208,0.000%,1.49142,33.76,0.81
321 /api/goal/updateUserActivity,10,1143,1216,1547,1547,1581,669,1581,0.000%,1.37005,31.01,0.74
322 /api/goal/calculateuseractivity,10,1210,1185,1700,1700,2053,593,2053,0.000%,1.38889,5.76,0.55
323 /api/goal/updateUserActivity,10,1248,1080,1863,1863,2121,351,2121,0.000%,1.56006,35.31,0.85
324 /api/goal/calculateuseractivity,10,1166,1032,1559,1559,2423,648,2423,0.000%,1.66583,6.92,0.67
325 /api/goal/calculateuseractivity,10,925,674,1515,1515,1881,564,1881,0.000%,1.79340,7.45,0.72
326 /api/goal/updateUserGoals,10,690,559,972,972,1097,403,1097,0.000%,2.08725,0.57,1.14
327 /api/goal/calculateuseractivity,10,869,729,1139,1139,1277,518,1277,0.000%,2.01369,8.37,0.80
328 /api/goal/updateUserGoals,10,697,608,978,978,1074,403,1074,0.000%,2.17912,0.60,1.19
329 /api/goal/updateUserGoals,10,720,561,997,997,1621,403,1621,0.000%,2.04918,0.56,1.11
331 /api/goal/updateUserGoals,10,739,664,988,988,1191,439,1191,0.000%,2.12675,0.58,1.17
330 /api/goal/userGoals,10,2327,2173,2663,2663,2715,1925,2715,0.000%,1.71057,55.80,0.66
332 /api/goal/updateUserActivity,20,1284,1261,1367,1674,1674,1024,1674,0.000%,4.05515,91.80,2.19
333 /api/goal/calculateuseractivity,20,647,605,845,862,862,504,862,0.000%,4.21585,17.37,1.68
335 /api/goal/updateUserGoals,20,9458,915,18494,18697,18800,433,18800,0.000%,.89738,87.71,3.22
334 /api/goal/userGoals,10,2409,2546,2725,2725,2816,1942,2816,0.000%,1.50670,49.14,0.58
336 /api/goal/getFilteredRangeUserActivity,10,980,955,1074,1074,1142,873,1142,0.000%,2.05508,10.11,0.89
337 /api/goal/updateUserActivity,10,375,333,443,443,508,303,508,0.000%,2.35793,6.16,1.25
338 /api/goal/updateUserActivity,10,395,359,497,497,572,303,572,0.000%,2.32666,6.08,1.22
339 /api/goal/updateUserActivity,10,393,348,445,445,611,316,611,0.000%,2.30734,6.03,1.22
340 /api/goal/userGoals,10,2595,2610,2729,2729,2917,2236,2917,0.000%,1.56128,50.92,0.61
344 /api/goal/updateUserActivity,10,852,840,940,940,1001,770,1001,0.000%,2.20994,5.78,1.17
341 /api/goal/userGoals,10,2068,2057,2156,2156,2228,1918,2228,0.000%,1.74338,56.86,0.68
343 /api/goal/calculateuseractivity,10,1012,1007,1068,1068,1071,954,1071,0.000%,2.15750,8.89,0.86
342 /api/goal/userGoals,10,2006,1964,2078,2078,2200,1925,2200,0.000%,1.74703,56.98,0.68
345 /api/goal/calculateuseractivity,10,1024,1028,1072,1072,1106,955,1106,0.000%,2.10482,8.67,0.84
347 /api/goal/calculateuseractivity,10,557,549,619,619,643,481,643,0.000%,2.33263,9.61,0.93
346 /api/goal/userGoals,10,1979,1959,2063,2063,2106,1898,2106,0.000%,1.77999,58.05,0.69
348 /api/goal/calculateuseractivity,10,966,958,1003,1003,1021,936,1021,0.000%,2.17391,8.96,0.87
349 /api/goal/calculateuseractivity,20,509,503,524,586,586,479,586,0.000%,4.89356,20.16,1.95
350 /api/goal/getFilteredRangeUserActivity,20,82051,444,165187,166636,170718,392,170718,50.000%,.11584,88.82,3.10
351 /api/goal/updateUserActivity,10,360,315,326,326,775,304,775,0.000%,2.63019,9.65,1.28
352 /api/goal/updateUserActivity,10,725,768,781,781,785,325,785,0.000%,2.62536,9.63,1.28
353 /api/goal/updateUserActivity,10,319,316,326,326,341,309,341,0.000%,2.62536,9.63,1.28
354 /api/goal/updateUserActivity,10,322,316,333,333,334,312,334,0.000%,2.64271,9.70,1.29
355 /api/goal/updateUserActivity,10,317,316,321,321,334,310,334,0.000%,2.63089,9.65,1.28
356 /api/goal/updateUserActivity,10,365,319,333,333,785,310,785,0.000%,2.64480,9.70,1.29
358 /api/goal/updateUserActivity,10,728,771,789,789,789,313,789,0.000%,2.66667,9.78,1.30
357 /api/goal/updateUserActivity,10,322,314,342,342,365,302,365,0.000%,2.66951,9.79,1.30
359 /api/goal/updateUserActivity,10,320,322,328,328,330,305,330,0.000%,2.67523,9.82,1.30
360 /api/goal/updateUserActivity,10,323,317,339,339,353,304,353,0.000%,2.67881,9.83,1.31
363 /api/goal/updateUserActivity,10,363,324,331,331,765,303,765,0.000%,2.69179,9.88,1.32
362 /api/goal/updateUserActivity,10,633,757,773,773,805,308,805,0.000%,2.73448,10.03,1.34
361 /api/goal/updateUserActivity,10,427,328,775,775,796,305,796,0.000%,2.69614,9.89,1.32
364 /api/goal/calculateuseractivity,10,611,620,669,669,689,500,689,0.000%,2.45580,10.12,0.98
367 /api/goal/calculateuseractivity,10,663,589,787,787,1025,501,1025,0.000%,2.43487,10.03,0.97
368 /api/goal/calculateuseractivity,10,1092,1097,1386,1386,1393,500,1393,0.000%,2.23814,9.23,0.89
365 /api/goal/userGoals,10,2424,2332,2783,2783,2952,1986,2952,0.000%,1.44321,47.07,0.56
366 /api/goal/userGoals,10,4029,4209,4592,4592,4762,2563,4762,0.000%,1.10509,36.05,0.43
369 /api/goal/userGoals,10,3141,3137,3514,3514,3970,2459,3970,0.000%,1.10877,36.16,0.43
371 /api/goal/updateUserActivity,10,886,831,996,996,1180,797,1180,0.000%,1.65426,6.07,0.82
370 /api/goal/updateUserActivity,10,495,376,658,658,998,342,998,0.000%,1.69520,6.22,0.84
372 /api/goal/calculateuseractivity,10,792,759,1047,1047,1175,537,1175,0.000%,1.64582,6.78,0.66
374 /api/goal/updateUserActivity,10,1097,887,1710,1710,2183,333,2183,0.000%,1.59210,5.84,0.79
373 /api/goal/userGoals,10,2905,2651,3397,3397,4721,2197,4721,0.000%,1.15247,37.59,0.45
375 /api/goal/updateUserActivity,10,1114,955,1491,1491,1920,808,1920,0.000%,1.42552,5.23,0.70
377 /api/goal/updateUserActivity,10,436,373,665,665,713,321,713,0.000%,1.70678,6.26,0.85
376 /api/goal/updateUserActivity,10,636,453,1113,1113,1206,329,1206,0.000%,1.60077,5.87,0.79
378 /api/goal/calculateuseractivity,10,1014,933,1362,1362,1546,662,1546,0.000%,1.36649,5.63,0.55
380 /api/goal/calculateuseractivity,10,1258,1167,1820,1820,2645,574,2645,0.000%,1.39159,5.73,0.56
381 /api/goal/calculateuseractivity,10,973,836,1292,1292,1933,527,1933,0.000%,1.25770,5.18,0.50
379 /api/goal/userGoals,10,2656,2770,3012,3012,3012,2159,3012,0.000%,.98717,32.20,0.38
382 /api/goal/userGoals,10,2962,2841,3032,3032,4045,2706,4045,0.000%,.91600,29.88,0.36
383 /api/goal/userGoals,10,3223,3136,3522,3522,4621,2602,4621,0.000%,.95329,31.09,0.37
384 /api/goal/calculateuseractivity,10,1333,1297,1536,1536,1644,1115,1644,0.000%,1.20817,4.98,0.48
386 /api/goal/calculateuseractivity,10,756,589,1234,1234,1276,499,1276,0.000%,1.32468,5.46,0.53
385 /api/goal/userGoals,10,2588,2585,2822,2822,2890,2069,2890,0.000%,1.11532,36.38,0.43
387 /api/goal/userGoals,10,3073,2686,3702,3702,5458,2451,5458,0.000%,1.15513,37.67,0.45
388 /api/goal/calculateuseractivity,10,1026,987,1117,1117,1160,947,1160,0.000%,1.40056,5.77,0.56
390 /api/goal/calculateuseractivity,10,686,575,780,780,1593,502,1593,0.000%,1.38351,5.70,0.55
389 /api/goal/userGoals,10,2120,2009,2394,2394,2720,1916,2720,0.000%,1.06701,34.80,0.41
391 /api/goal/userGoals,10,2914,2660,3303,3303,4248,2390,4248,0.000%,1.00786,32.87,0.39
392 /api/goal/calculateuseractivity,10,1128,1123,1206,1206,1338,954,1338,0.000%,1.16414,4.80,0.46
393 /api/goal/userGoals,10,2200,2235,2319,2319,2514,1902,2514,0.000%,1.01163,32.99,0.39
394 /api/goal/calculateuseractivity,10,1143,1121,1278,1278,1296,998,1296,0.000%,1.10181,4.54,0.44
395 /api/goal/userGoals,10,2142,2102,2291,2291,2404,2006,2404,0.000%,.97542,31.81,0.38
396 /api/goal/calculateuseractivity,10,1147,1120,1267,1267,1276,996,1276,0.000%,1.07817,4.44,0.43
397 /api/goal/userGoals,10,2177,2131,2311,2311,2429,2021,2429,0.000%,.94402,30.79,0.37
398 /api/goal/calculateuseractivity,10,1135,1084,1182,1182,1730,955,1730,0.000%,1.04965,4.32,0.42
399 /api/goal/userGoals,10,2197,2097,2568,2568,2612,1941,2612,0.000%,.89493,29.19,0.35
400 /api/goal/calculateuseractivity,10,1152,1037,1404,1404,1441,959,1441,0.000%,.95804,3.95,0.38
402 /api/goal/calculateuseractivity,10,593,582,646,646,693,512,693,0.000%,1.03734,4.27,0.41
401 /api/goal/userGoals,10,2180,2121,2444,2444,2687,1941,2687,0.000%,.84825,27.67,0.33
404 /api/goal/calculateuseractivity,10,1320,1198,1888,1888,1908,1034,1908,0.000%,.86828,3.58,0.35
403 /api/goal/userGoals,10,2231,2206,2381,2381,2546,1990,2546,0.000%,.82136,26.79,0.32
405 /api/goal/userGoals,10,3161,3066,3542,3542,3696,2606,3696,0.000%,.76929,25.09,0.30
406 /api/goal/calculateuseractivity,10,1444,1324,1971,1971,1978,970,1978,0.000%,.88005,3.63,0.35
407 /api/goal/userGoals,10,2520,2499,2991,2991,3019,1942,3019,0.000%,.83675,27.29,0.32
409 /api/goal/updateUserActivity,10,1007,801,1372,1372,1376,770,1376,0.000%,.99502,3.65,0.49
408 /api/goal/getFilteredRangeUserActivity,10,597,507,904,904,1065,402,1065,0.000%,1.08932,5.36,0.47
410 /api/goal/updateUserActivity,10,606,348,1006,1006,1276,315,1276,0.000%,1.11645,4.10,0.55
411 /api/goal/updateUserActivity,10,490,321,1086,1086,1201,312,1201,0.000%,1.20569,4.42,0.59
412 /api/goal/updateUserActivity,10,521,342,932,932,1050,321,1050,0.000%,1.32450,4.86,0.65
413 /api/goal/updateUserActivity,10,657,762,794,794,970,315,970,0.000%,1.37099,5.03,0.67
414 /api/goal/updateUserActivity,10,329,322,346,346,357,313,357,0.000%,1.50489,5.52,0.73
415 /api/goal/updateUserActivity,10,377,321,366,366,783,304,783,0.000%,1.49454,5.48,0.73
416 /api/goal/updateUserActivity,10,332,318,354,354,424,311,424,0.000%,1.47907,5.43,0.72
418 /api/goal/updateUserActivity,10,420,329,771,771,791,315,791,0.000%,1.47689,5.42,0.72
417 /api/goal/updateUserActivity,10,648,758,801,801,837,320,837,0.000%,1.38236,5.07,0.68
419 /api/goal/updateUserActivity,10,324,327,331,331,334,306,334,0.000%,1.47449,5.41,0.72
420 /api/goal/updateUserActivity,10,378,327,391,391,761,311,761,0.000%,1.46199,5.36,0.72
421 /api/goal/updateUserActivity,10,340,332,354,354,396,310,396,0.000%,1.44404,5.30,0.71
423 /api/goal/updateUserActivity,10,428,329,788,788,806,313,806,0.000%,1.43164,5.25,0.71
422 /api/goal/updateUserActivity,10,643,765,793,793,802,313,802,0.000%,1.34989,4.95,0.66
424 /api/goal/updateUserActivity,10,347,340,372,372,425,309,425,0.000%,1.43616,5.27,0.71
425 /api/goal/updateUserActivity,10,385,329,404,404,795,312,795,0.000%,1.43906,5.28,0.71
426 /api/goal/calculateuseractivity,10,592,583,677,677,687,506,687,0.000%,1.40331,5.78,0.56
427 /api/goal/calculateuseractivity,10,890,987,1053,1053,1163,506,1163,0.000%,1.42511,5.87,0.57
431 /sync/i/s?hl=en_IN&c=5,10,1,1,2,2,2,1,2,100.000%,1.65645,2.67,0.00
428 /api/goal/userGoals,10,2196,2074,2511,2511,2523,1980,2523,0.000%,1.17000,38.16,0.45
430 /api/goal/calculateuseractivity,10,1032,1022,1057,1057,1111,983,1111,0.000%,1.33743,5.51,0.53
429 /api/goal/userGoals,10,2019,2015,2075,2075,2129,1935,2129,0.000%,1.18765,38.74,0.46
432 /api/goal/userGoals,10,2503,2475,2555,2555,2817,2377,2817,0.000%,1.13225,36.93,0.44
433 /api/goal/calculateuseractivity,10,1130,1033,1343,1343,1619,969,1619,0.000%,1.30361,5.37,0.52
435 /api/goal/calculateuseractivity,10,538,517,613,613,630,478,630,0.000%,1.40746,5.80,0.56
436 /api/goal/userGoals,10,2085,2030,2323,2323,2401,1914,2401,0.000%,1.17966,38.47,0.46
437 /api/goal/calculateuseractivity,10,1179,1165,1390,1390,1571,949,1571,0.000%,1.31996,5.44,0.53
434 /api/goal/userGoals,10,2101,2044,2207,2207,2538,1889,2538,0.000%,1.09409,35.68,0.42
438 /api/goal/userGoals,10,2617,2575,2757,2757,2884,2441,2884,0.000%,1.02627,33.47,0.40
439 /api/dashboard/userData,10,1360,1311,1516,1516,1688,1221,1688,0.000%,1.23747,4.28,0.48
440 /api/goal/getFilteredRangeUserActivity,10,533,478,614,614,835,438,835,0.000%,1.36743,6.73,0.59
441 /api/goal/calculateuseractivity,10,815,745,1081,1081,1158,528,1158,0.000%,1.32293,5.45,0.53
442 /api/goal/userGoals,10,2532,2477,2843,2843,3274,1991,3274,0.000%,.99020,32.30,0.38
443 /api/goal/calculateuseractivity,10,1118,1093,1242,1242,1292,955,1292,0.000%,1.15407,4.75,0.46
445 /api/dashboard/userData,10,938,857,1097,1097,1421,767,1421,0.000%,1.16645,4.03,0.46
446 /api/getAssessmentList,10,1247,1217,1645,1645,1710,812,1710,0.000%,1.05563,3.57,0.41
444 /api/goal/userGoals,10,2616,2669,3020,3020,3124,2059,3124,0.000%,.96043,31.32,0.37
447 /api/goal/userGoals,10,2787,2677,3016,3016,3212,2488,3212,0.000%,.92234,30.08,0.36
448 /api/dashboard/userData,10,1390,1339,1599,1599,1615,1236,1615,0.000%,1.05363,3.63,0.41
451 /api/user/id,10,461,394,577,577,844,305,844,0.000%,1.11161,0.90,0.42
449 /api/theme/getWellnessAssessment,10,1087,940,1417,1417,1517,715,1517,0.000%,1.00644,0.61,0.40
450 /api/theme/getWellnessAssessment,10,1296,1278,1439,1439,1835,764,1835,0.000%,1.00756,0.61,0.40
452 /api/goal/calculateuseractivity,10,873,675,1099,1099,1934,583,1934,0.000%,.95979,3.95,0.38
456 /api/goal/calculateuseractivity,10,817,625,1092,1092,1414,546,1414,0.000%,1.00847,4.16,0.40
453 /api/goal/userGoals,10,2731,2722,3084,3084,3806,2043,3806,0.000%,.86036,28.06,0.33
455 /api/goal/calculateuseractivity,10,1570,1471,2002,2002,2222,1025,2222,0.000%,.93493,3.85,0.37
454 /api/goal/userGoals,10,2483,2507,2633,2633,2690,2090,2690,0.000%,.87596,28.57,0.34
458 /api/zul/getLeaderBoard,10,1512,1592,1888,1888,2081,969,2081,0.000%,1.01906,4.82,0.40
457 /api/goal/userGoals,10,2436,2270,3325,3325,3452,2000,3452,0.000%,1.01678,33.16,0.39
459 /api/goal/calculateuseractivity,10,1183,1121,1378,1378,1431,1083,1431,0.000%,1.11161,4.58,0.44
461 /api/goal/calculateuseractivity,10,609,590,688,688,703,557,703,0.000%,1.17578,4.84,0.47
460 /api/goal/userGoals,10,2378,2191,2735,2735,3795,1955,3795,0.000%,.86237,28.13,0.33
463 /api/goal/calculateuseractivity,10,1311,1218,1671,1671,2151,1003,2151,0.000%,.90810,3.74,0.36
465 /api/goal/calculateuseractivity,10,740,604,1030,1030,1054,523,1054,0.000%,.92885,3.83,0.37
464 /api/goal/userGoals,10,2456,2479,2652,2652,2724,2185,2724,0.000%,.82898,27.04,0.32
462 /api/goal/userGoals,10,2753,2561,3220,3220,3712,2469,3712,0.000%,.82217,26.82,0.32
466 /api/goal/userGoals,10,2871,2598,3539,3539,3844,2495,3844,0.000%,.82631,26.95,0.32
467 /api/goal/calculateuseractivity,10,1209,1086,1607,1607,1754,997,1754,0.000%,.97570,4.02,0.39
469 /api/goal/calculateuseractivity,10,823,634,1302,1302,1314,526,1314,0.000%,1.00321,4.13,0.40
468 /api/goal/userGoals,10,2620,2536,3312,3312,3541,2008,3541,0.000%,.78808,25.70,0.31
471 /api/theme/getWellnessAssessment,10,1248,1227,1256,1256,1428,1205,1428,0.000%,.86603,0.52,0.35
472 /api/user/id,10,345,330,394,394,399,314,399,0.000%,.94135,0.76,0.35
470 /api/goal/userGoals,10,2168,2020,2432,2432,2680,1973,2680,0.000%,.80205,26.16,0.31
473 /api/user/id,10,888,806,1001,1001,1380,743,1380,0.000%,.89039,0.72,0.34
474 /api/user/updateUserGender,10,329,325,347,347,371,299,371,0.000%,.93179,0.75,0.38
475 /api/userData,10,323,322,351,351,352,301,352,0.000%,.93406,0.75,0.37
476 /api/userData,10,366,323,364,364,756,298,756,0.000%,.93563,0.75,0.38
477 /api/user/updateUserDob,20,330,327,357,361,361,298,361,0.000%,1.88288,1.52,0.76
478 /api/changePasscode,20,1137,1157,1374,1392,1392,619,1392,0.000%,1.83486,0.54,0.78
479 /api/user/id,20,1280,761,2399,2433,2438,299,2438,0.000%,1.68919,2.77,1.57
480 /api/theme/getWellnessAssessment,10,762,709,796,796,1142,696,1142,0.000%,.91802,0.55,0.37
481 /api/user/id,10,747,766,993,993,994,314,994,0.000%,.96043,0.77,0.36
482 /api/userCount,10,317,312,329,329,338,308,338,0.000%,1.02785,0.26,0.34
483 /api/userCount,20,366,319,333,766,766,317,766,0.000%,1.96734,0.50,0.65
484 /api/findUser,20,356,309,336,762,762,302,762,0.000%,1.97083,0.57,0.76
TOTAL,2800,1999,989,2719,3407,13515,1,170718,0.714%,9.74856,160.19,8.12
